bodyId,class,type,instance,somaSide
106511,Kenyon_Cell,KCab-m,KCab-m_L,L
106559,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
106691,Kenyon_Cell,KCg-m,KCg-m_R,R
106711,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
106762,Kenyon_Cell,KCab-m,KCab-m_L,L
106828,Kenyon_Cell,KCab-m,KCab-m_R,R
106846,Kenyon_Cell,KCab-c,KCab-c_R,R
106882,Kenyon_Cell,KCab-m,KCab-m_R,R
106885,Kenyon_Cell,KCg-m,KCg-m_L,L
106893,Kenyon_Cell,KCab-s,KCab-s_R,R
106905,Kenyon_Cell,KCg-m,KCg-m_L,L
106931,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
106942,Kenyon_Cell,KCab-m,KCab-m_L,L
106981,Kenyon_Cell,KCab-s,KCab-s_R,R
107009,Kenyon_Cell,KCab-s,KCab-s_L,L
107019,Kenyon_Cell,KCg-m,KCg-m_L,L
107027,Kenyon_Cell,KCab-m,KCab-m_R,R
107041,Kenyon_Cell,KCab-s,KCab-s_R,R
107164,Kenyon_Cell,KCg-m,KCg-m_L,L
107197,Kenyon_Cell,KCg-m,KCg-m_R,R
107232,Kenyon_Cell,KCg-m,KCg-m_L,L
107285,DAN,PAM08,PAM08(y4)_L,L
107312,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
107336,Kenyon_Cell,KCab-m,KCab-m_R,R
107452,Kenyon_Cell,KCg-m,KCg-m_R,R
107453,Kenyon_Cell,KCab-s,KCab-s_R,R
107516,Kenyon_Cell,KCg-m,KCg-m_L,L
107550,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
107575,Kenyon_Cell,KCab-c,KCab-c_L,L
107653,Kenyon_Cell,KCab-s,KCab-s_R,R
107657,Kenyon_Cell,KCab-s,KCab-s_R,R
107679,Kenyon_Cell,KCab-s,KCab-s_L,L
107737,Kenyon_Cell,KCab-p,KCab-p_L,L
107761,Kenyon_Cell,KCab-m,KCab-m_R,R
107780,Kenyon_Cell,KCab-m,KCab-m_R,R
107825,Kenyon_Cell,KCab-m,KCab-m_L,L
107840,Kenyon_Cell,KCab-m,KCab-m_R,R
107852,Kenyon_Cell,KCg-m,KCg-m_R,R
107986,DAN,PAM02,PAM02(B'2a)_L,L
108002,Kenyon_Cell,KCg-m,KCg-m_R,R
108059,Kenyon_Cell,KCab-s,KCab-s_L,L
108072,Kenyon_Cell,KCab-p,KCab-p_L,L
108124,Kenyon_Cell,KCab-m,KCab-m_R,R
108126,Kenyon_Cell,KCab-m,KCab-m_R,R
108277,Kenyon_Cell,KCab-c,KCab-c_L,L
108345,Kenyon_Cell,KCab-s,KCab-s_L,L
108379,Kenyon_Cell,KCg-m,KCg-m_L,L
108389,Kenyon_Cell,KCg-m,KCg-m_L,L
108406,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
108429,DAN,PAM04,PAM04(B2)_L,L
108481,Kenyon_Cell,KCab-c,KCab-c_R,R
108536,Kenyon_Cell,KCg-m,KCg-m_L,L
108539,Kenyon_Cell,KCab-c,KCab-c_L,L
108576,DAN,PAM13,PAM13(B'1ap)_R,R
108602,Kenyon_Cell,KCab-m,KCab-m_R,R
108610,Kenyon_Cell,KCab-m,KCab-m_L,L
108622,Kenyon_Cell,KCab-m,KCab-m_R,R
108640,Kenyon_Cell,KCab-m,KCab-m_L,L
108661,Kenyon_Cell,KCab-s,KCab-s_L,L
108808,Kenyon_Cell,KCab-c,KCab-c_L,L
108833,Kenyon_Cell,KCg-m,KCg-m_R,R
109056,Kenyon_Cell,KCab-m,KCab-m_R,R
109108,Kenyon_Cell,KCab-m,KCab-m_L,L
109117,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
109161,Kenyon_Cell,KCg-m,KCg-m_L,L
109220,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
109263,Kenyon_Cell,KCab-c,KCab-c_L,L
109268,Kenyon_Cell,KCg-m,KCg-m_R,R
109275,Kenyon_Cell,KCg-m,KCg-m_L,L
109321,Kenyon_Cell,KC,KC_R,R
109332,Kenyon_Cell,KCab-m,KCab-m_R,R
109333,Kenyon_Cell,KCab-m,KCab-m_L,L
109382,Kenyon_Cell,KCab-m,KCab-m_L,L
109413,Kenyon_Cell,KCab-p,KCab-p_L,L
109449,Kenyon_Cell,KCg-m,KCg-m_L,L
109478,Kenyon_Cell,KCab-p,KCab-p_L,L
109492,Kenyon_Cell,KCg-m,KCg-m_L,L
109512,Kenyon_Cell,KCg-m,KCg-m_L,L
109550,Kenyon_Cell,KCab-c,KCab-c_L,L
109583,Kenyon_Cell,KCg-m,KCg-m_R,R
109607,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
109619,Kenyon_Cell,KCab-m,KCab-m_L,L
109624,DAN,PAM08,PAM08(y4)_L,L
109655,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_L,L
109676,Kenyon_Cell,KCg-m,KCg-m_L,L
109697,Kenyon_Cell,KCg-m,KCg-m_R,R
109708,Kenyon_Cell,KCg-m,KCg-m_L,L
109755,Kenyon_Cell,KCab-s,KCab-s_R,R
109758,Kenyon_Cell,KCab-c,KCab-c_L,L
109793,DAN,PAM04,PAM04(B2)_L,L
109802,Kenyon_Cell,KCab-s,KCab-s_L,L
109851,Kenyon_Cell,KCab-m,KCab-m_L,L
109853,Kenyon_Cell,KCg-m,KCg-m_L,L
109862,Kenyon_Cell,KCab-s,KCab-s_R,R
109870,Kenyon_Cell,KCab-m,KCab-m_L,L
109871,Kenyon_Cell,KCab-m,KCab-m_R,R
109873,Kenyon_Cell,KCg-m,KCg-m_R,R
109910,Kenyon_Cell,KCab-m,KCab-m_R,R
109917,Kenyon_Cell,KCab-s,KCab-s_L,L
109919,Kenyon_Cell,KCab-s,KCab-s_L,L
109988,Kenyon_Cell,KCab-s,KCab-s_R,R
110009,Kenyon_Cell,KCab-m,KCab-m_R,R
110050,Kenyon_Cell,KCab-m,KCab-m_L,L
110079,Kenyon_Cell,KCab-m,KCab-m_R,R
110090,Kenyon_Cell,KCg-m,KCg-m_L,L
110112,Kenyon_Cell,KCab-s,KCab-s_L,L
110210,Kenyon_Cell,KCab-s,KCab-s_L,L
110269,Kenyon_Cell,KCab-p,KCab-p_R,R
110274,Kenyon_Cell,KCab-m,KCab-m_L,L
110282,Kenyon_Cell,KCg-m,KCg-m_L,L
110328,Kenyon_Cell,KCab-c,KCab-c_L,L
110338,Kenyon_Cell,KCab-c,KCab-c_R,R
110375,Kenyon_Cell,KCg-m,KCg-m_R,R
110380,Kenyon_Cell,KCab-s,KCab-s_R,R
110448,MBON,MBON25-like,MBON25-like(y1y2)_L,L
110544,Kenyon_Cell,KCab-s,KCab-s_L,L
110574,Kenyon_Cell,KCg-m,KCg-m_L,L
110599,Kenyon_Cell,KCab-s,KCab-s_R,R
110653,DAN,PAM05,PAM05(B'2p)_R,R
110674,Kenyon_Cell,KCab-s,KCab-s_R,R
110689,Kenyon_Cell,KCab-m,KCab-m_L,L
110701,Kenyon_Cell,KCab-m,KCab-m_L,L
110746,Kenyon_Cell,KCg-d,KCg-d_L,L
110815,Kenyon_Cell,KCab-m,KCab-m_R,R
110897,Kenyon_Cell,KCab-s,KCab-s_R,R
110950,Kenyon_Cell,KCg-m,KCg-m_L,L
111033,Kenyon_Cell,KCab-c,KCab-c_L,L
111060,Kenyon_Cell,KCab-s,KCab-s_R,R
111109,Kenyon_Cell,KCg-m,KCg-m_L,L
111127,Kenyon_Cell,KCg-m,KCg-m_L,L
111165,Kenyon_Cell,KCg-m,KCg-m_R,R
111185,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_R,R
111197,Kenyon_Cell,KCg-d,KCg-d_L,L
111260,Kenyon_Cell,KCab-m,KCab-m_L,L
111360,Kenyon_Cell,KCab-m,KCab-m_R,R
111576,Kenyon_Cell,KCg-m,KCg-m_L,L
111636,Kenyon_Cell,KCab-m,KCab-m_L,L
111640,Kenyon_Cell,KCab-c,KCab-c_L,L
111652,Kenyon_Cell,KCab-s,KCab-s_L,L
111655,Kenyon_Cell,KCg-m,KCg-m_L,L
111665,DAN,PAM12,PAM12(y3)_R,R
111695,Kenyon_Cell,KCg-m,KCg-m_L,L
111702,Kenyon_Cell,KCab-c,KCab-c_L,L
111744,Kenyon_Cell,KCg-d,KCg-d_R,R
111754,Kenyon_Cell,KCab-c,KCab-c_L,L
111795,Kenyon_Cell,KCg-m,KCg-m_L,L
111803,Kenyon_Cell,KCg-m,KCg-m_L,L
111812,Kenyon_Cell,KCab-c,KCab-c_R,R
111878,Kenyon_Cell,KCab-m,KCab-m_L,L
111958,Kenyon_Cell,KCab-c,KCab-c_L,L
111985,Kenyon_Cell,KCab-c,KCab-c_R,R
112009,Kenyon_Cell,KCg-m,KCg-m_L,L
112023,Kenyon_Cell,KCab-c,KCab-c_R,R
112026,Kenyon_Cell,KCab-m,KCab-m_L,L
112040,Kenyon_Cell,KCg-m,KCg-m_R,R
112144,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
112189,Kenyon_Cell,KCg-m,KCg-m_L,L
112293,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
112329,Kenyon_Cell,KCab-m,KCab-m_L,L
112359,Kenyon_Cell,KCg-m,KCg-m_L,L
112378,Kenyon_Cell,KCab-m,KCab-m_L,L
112442,Kenyon_Cell,KCg-m,KCg-m_L,L
112593,Kenyon_Cell,KCg-m,KCg-m_L,L
112605,Kenyon_Cell,KCab-c,KCab-c_L,L
112610,Kenyon_Cell,KCab-m,KCab-m_L,L
112621,Kenyon_Cell,KCab-s,KCab-s_L,L
112683,Kenyon_Cell,KCab-m,KCab-m_L,L
112697,Kenyon_Cell,KCg-m,KCg-m_L,L
112729,Kenyon_Cell,KCab-s,KCab-s_L,L
112749,Kenyon_Cell,KCg-m,KCg-m_R,R
112834,Kenyon_Cell,KCab-c,KCab-c_L,L
112835,Kenyon_Cell,KCg-m,KCg-m_L,L
112879,Kenyon_Cell,KCg-m,KCg-m_L,L
112896,Kenyon_Cell,KCab-m,KCab-m_R,R
113001,DAN,PAM12,PAM12(y3)_R,R
113055,Kenyon_Cell,KCab-m,KCab-m_R,R
113057,Kenyon_Cell,KCab-s,KCab-s_R,R
113067,DAN,PAM01,PAM01(y5)_R,R
113074,Kenyon_Cell,KCab-c,KCab-c_L,L
113090,Kenyon_Cell,KCab-c,KCab-c_R,R
113244,Kenyon_Cell,KCab-m,KCab-m_L,L
113252,Kenyon_Cell,KCab-m,KCab-m_L,L
113280,Kenyon_Cell,KCab-c,KCab-c_R,R
113286,Kenyon_Cell,KCg-m,KCg-m_L,L
113299,Kenyon_Cell,KCab-m,KCab-m_L,L
113394,Kenyon_Cell,KCab-s,KCab-s_R,R
113429,Kenyon_Cell,KCab-c,KCab-c_L,L
113450,Kenyon_Cell,KCab-s,KCab-s_L,L
113528,Kenyon_Cell,KCg-m,KCg-m_L,L
113606,Kenyon_Cell,KCab-s,KCab-s_R,R
113611,Kenyon_Cell,KCab-s,KCab-s_R,R
113661,Kenyon_Cell,KCab-m,KCab-m_R,R
113741,Kenyon_Cell,KCab-s,KCab-s_L,L
113835,Kenyon_Cell,KCab-m,KCab-m_R,R
113903,Kenyon_Cell,KCab-m,KCab-m_R,R
113972,Kenyon_Cell,KCg-m,KCg-m_L,L
114029,Kenyon_Cell,KCg-m,KCg-m_L,L
114089,Kenyon_Cell,KCab-s,KCab-s_R,R
114090,Kenyon_Cell,KCg-m,KCg-m_L,L
114103,Kenyon_Cell,KCab-m,KCab-m_R,R
114179,Kenyon_Cell,KCg-d,KCg-d_L,L
114209,Kenyon_Cell,KCab-m,KCab-m_R,R
114216,DAN,PAM01,PAM01(y5)_L,L
114235,Kenyon_Cell,KCg-m,KCg-m_R,R
114290,Kenyon_Cell,KCab-c,KCab-c_L,L
114316,Kenyon_Cell,KCab-s,KCab-s_R,R
114354,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
114364,Kenyon_Cell,KCab-m,KCab-m_L,L
114370,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_R,R
114440,Kenyon_Cell,KCab-m,KCab-m_L,L
114522,DAN,PAM07,PAM07(y4<y1y2)_R,R
114580,Kenyon_Cell,KCab-m,KCab-m_L,L
114594,Kenyon_Cell,KCg-m,KCg-m_R,R
114597,Kenyon_Cell,KCab-c,KCab-c_L,L
114649,Kenyon_Cell,KCab-m,KCab-m_L,L
114661,DAN,PAM11,PAM11(a1)_R,R
114700,DAN,PAM01,PAM01(y5)_R,R
114745,Kenyon_Cell,KCab-s,KCab-s_L,L
114847,Kenyon_Cell,KCab-c,KCab-c_L,L
114865,Kenyon_Cell,KCab-m,KCab-m_L,L
114889,Kenyon_Cell,KCab-m,KCab-m_L,L
114902,Kenyon_Cell,KCab-c,KCab-c_L,L
114930,Kenyon_Cell,KCab-c,KCab-c_L,L
114956,Kenyon_Cell,KCg-m,KCg-m_L,L
115071,Kenyon_Cell,KCab-c,KCab-c_R,R
115174,Kenyon_Cell,KCab-m,KCab-m_L,L
115234,Kenyon_Cell,KCg-m,KCg-m_L,L
115240,Kenyon_Cell,KCg-m,KCg-m_R,R
115267,Kenyon_Cell,KCab-s,KCab-s_R,R
115287,Kenyon_Cell,KCg-m,KCg-m_L,L
115470,Kenyon_Cell,KCg-d,KCg-d_L,L
115485,Kenyon_Cell,KCab-s,KCab-s_R,R
115501,Kenyon_Cell,KCab-c,KCab-c_R,R
115540,Kenyon_Cell,KCab-s,KCab-s_L,L
115611,Kenyon_Cell,KCab-c,KCab-c_L,L
115617,DAN,PAM04,PAM04(B2)_L,L
115664,Kenyon_Cell,KCg-m,KCg-m_L,L
115711,Kenyon_Cell,KCg-m,KCg-m_L,L
115752,Kenyon_Cell,KCab-c,KCab-c_L,L
115819,Kenyon_Cell,KCab-c,KCab-c_L,L
115868,DAN,PAM14,PAM14(B'1m)_R,R
116057,Kenyon_Cell,KCab-p,KCab-p_L,L
116084,Kenyon_Cell,KCg-m,KCg-m_L,L
116218,Kenyon_Cell,KCg-m,KCg-m_L,L
116246,Kenyon_Cell,KCab-c,KCab-c_L,L
116304,Kenyon_Cell,KCab-m,KCab-m_L,L
116436,Kenyon_Cell,KCg-m,KCg-m_L,L
116458,Kenyon_Cell,KCab-c,KCab-c_L,L
116467,Kenyon_Cell,KCab-m,KCab-m_R,R
116518,Kenyon_Cell,KCg-m,KCg-m_L,L
116550,Kenyon_Cell,KCg-m,KCg-m_L,L
116553,Kenyon_Cell,KCg-m,KCg-m_L,L
116895,Kenyon_Cell,KCab-c,KCab-c_L,L
116917,Kenyon_Cell,KCg-d,KCg-d_L,L
116973,Kenyon_Cell,KCg-m,KCg-m_L,L
117016,Kenyon_Cell,KCab-c,KCab-c_L,L
117038,Kenyon_Cell,KCab-s,KCab-s_L,L
117041,Kenyon_Cell,KCab-m,KCab-m_R,R
117051,Kenyon_Cell,KCg-m,KCg-m_L,L
117077,Kenyon_Cell,KCab-m,KCab-m_L,L
117106,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
117108,Kenyon_Cell,KCab-c,KCab-c_L,L
117135,Kenyon_Cell,KCg-m,KCg-m_L,L
117171,Kenyon_Cell,KCab-p,KCab-p_L,L
117192,Kenyon_Cell,KCab-p,KCab-p_R,R
117195,Kenyon_Cell,KCab-s,KCab-s_L,L
117228,Kenyon_Cell,KCab-m,KCab-m_R,R
117243,Kenyon_Cell,KCab-s,KCab-s_R,R
117286,Kenyon_Cell,KCg-m,KCg-m_L,L
117342,Kenyon_Cell,KCab-s,KCab-s_R,R
117370,Kenyon_Cell,KCab-s,KCab-s_R,R
117375,Kenyon_Cell,KCab-c,KCab-c_R,R
117446,Kenyon_Cell,KCab-s,KCab-s_R,R
117495,Kenyon_Cell,KCab-c,KCab-c_R,R
117513,Kenyon_Cell,KCg-m,KCg-m_L,L
117560,Kenyon_Cell,KCab-c,KCab-c_L,L
117660,Kenyon_Cell,KCab-m,KCab-m_R,R
117723,Kenyon_Cell,KCab-c,KCab-c_L,L
117777,Kenyon_Cell,KCab-s,KCab-s_R,R
117782,DAN,PAM08,PAM08(y4)_L,L
117811,Kenyon_Cell,KCab-p,KCab-p_L,L
117883,Kenyon_Cell,KCab-s,KCab-s_R,R
117886,Kenyon_Cell,KCab-c,KCab-c_R,R
117936,Kenyon_Cell,KCg-d,KCg-d_L,L
117952,Kenyon_Cell,KCg-m,KCg-m_R,R
118000,Kenyon_Cell,KCg-m,KCg-m_L,L
118007,Kenyon_Cell,KCab-m,KCab-m_L,L
118021,Kenyon_Cell,KCab-m,KCab-m_R,R
118041,Kenyon_Cell,KCab-c,KCab-c_R,R
118080,Kenyon_Cell,KCab-s,KCab-s_L,L
118083,Kenyon_Cell,KCab-s,KCab-s_L,L
118100,Kenyon_Cell,KCg-m,KCg-m_L,L
118184,Kenyon_Cell,KCab-p,KCab-p_L,L
118204,Kenyon_Cell,KCab-c,KCab-c_R,R
118280,Kenyon_Cell,KCg-d,KCg-d_L,L
118341,Kenyon_Cell,KCab-p,KCab-p_R,R
118351,Kenyon_Cell,KCab-s,KCab-s_R,R
118504,Kenyon_Cell,KCab-s,KCab-s_R,R
118507,Kenyon_Cell,KCab-c,KCab-c_L,L
118508,Kenyon_Cell,KCg-m,KCg-m_L,L
118532,Kenyon_Cell,KCab-c,KCab-c_R,R
118569,Kenyon_Cell,KCab-p,KCab-p_R,R
118580,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_L,L
118595,Kenyon_Cell,KCab-c,KCab-c_R,R
118629,Kenyon_Cell,KCg-m,KCg-m_R,R
118636,Kenyon_Cell,KCa'b'-m,KCa'b'-m_R,R
118732,Kenyon_Cell,KCg-m,KCg-m_L,L
118769,Kenyon_Cell,KCg-m,KCg-m_R,R
118825,Kenyon_Cell,KCab-c,KCab-c_L,L
118841,Kenyon_Cell,KCab-s,KCab-s_L,L
119055,Kenyon_Cell,KCab-s,KCab-s_L,L
119101,Kenyon_Cell,KCg-m,KCg-m_R,R
119144,Kenyon_Cell,KCg-m,KCg-m_L,L
119152,Kenyon_Cell,KCg-m,KCg-m_L,L
119160,Kenyon_Cell,KCab-c,KCab-c_R,R
119167,Kenyon_Cell,KCg-d,KCg-d_L,L
119240,Kenyon_Cell,KCab-m,KCab-m_L,L
119278,Kenyon_Cell,KCg-m,KCg-m_R,R
119280,Kenyon_Cell,KCg-m,KCg-m_R,R
119348,Kenyon_Cell,KCab-s,KCab-s_L,L
119411,Kenyon_Cell,KCab-m,KCab-m_L,L
119413,Kenyon_Cell,KCab-s,KCab-s_L,L
119465,Kenyon_Cell,KCab-c,KCab-c_L,L
119468,Kenyon_Cell,KCab-m,KCab-m_R,R
119475,Kenyon_Cell,KCg-m,KCg-m_L,L
119499,DAN,PAM08,PAM08(y4)_L,L
119532,Kenyon_Cell,KCab-s,KCab-s_L,L
119536,Kenyon_Cell,KCg-m,KCg-m_L,L
119591,Kenyon_Cell,KCg-m,KCg-m_R,R
119612,Kenyon_Cell,KCg-m,KCg-m_L,L
119632,Kenyon_Cell,KCg-m,KCg-m_R,R
119635,Kenyon_Cell,KCab-s,KCab-s_L,L
119763,DAN,PAM11,PAM11(a1)_L,L
119852,Kenyon_Cell,KCab-s,KCab-s_R,R
119901,Kenyon_Cell,KCab-p,KCab-p_L,L
119936,Kenyon_Cell,KCg-m,KCg-m_R,R
120070,Kenyon_Cell,KCab-s,KCab-s_L,L
120094,Kenyon_Cell,KCab-m,KCab-m_R,R
120202,Kenyon_Cell,KCab-m,KCab-m_L,L
120259,DAN,PAM04,PAM04(B2)_R,R
120275,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
120291,Kenyon_Cell,KCab-s,KCab-s_L,L
120313,Kenyon_Cell,KCg-m,KCg-m_L,L
120513,Kenyon_Cell,KCab-c,KCab-c_L,L
120567,Kenyon_Cell,KCab-s,KCab-s_R,R
120642,Kenyon_Cell,KCg-m,KCg-m_L,L
120660,Kenyon_Cell,KCab-m,KCab-m_L,L
120689,Kenyon_Cell,KCab-m,KCab-m_R,R
120699,Kenyon_Cell,KCab-m,KCab-m_R,R
120726,Kenyon_Cell,KCab-m,KCab-m_R,R
120768,DAN,PAM07,PAM07(y4<y1y2)_R,R
120781,Kenyon_Cell,KCab-c,KCab-c_R,R
120818,Kenyon_Cell,KCg-m,KCg-m_L,L
120853,Kenyon_Cell,KCg-m,KCg-m_L,L
120894,Kenyon_Cell,KCab-s,KCab-s_L,L
120914,Kenyon_Cell,KCab-s,KCab-s_R,R
120949,Kenyon_Cell,KCg-d,KCg-d_R,R
121079,Kenyon_Cell,KCab-c,KCab-c_L,L
121103,Kenyon_Cell,KCg-m,KCg-m_R,R
121106,Kenyon_Cell,KCab-c,KCab-c_L,L
121122,Kenyon_Cell,KCab-m,KCab-m_L,L
121138,Kenyon_Cell,KCab-m,KCab-m_R,R
121150,Kenyon_Cell,KCab-m,KCab-m_R,R
121241,Kenyon_Cell,KCab-m,KCab-m_R,R
121446,Kenyon_Cell,KCab-c,KCab-c_L,L
121501,Kenyon_Cell,KCg-m,KCg-m_L,L
121597,Kenyon_Cell,KCab-c,KCab-c_L,L
121665,Kenyon_Cell,KCab-m,KCab-m_L,L
121704,Kenyon_Cell,KCab-c,KCab-c_L,L
121712,Kenyon_Cell,KCg-m,KCg-m_L,L
121769,Kenyon_Cell,KCab-s,KCab-s_R,R
121910,Kenyon_Cell,KCab-c,KCab-c_L,L
121966,Kenyon_Cell,KCab-c,KCab-c_R,R
122000,Kenyon_Cell,KCab-s,KCab-s_R,R
122062,DAN,PAM08,PAM08(y4)_R,R
122077,Kenyon_Cell,KCg-m,KCg-m_L,L
122089,Kenyon_Cell,KCab-s,KCab-s_R,R
122110,Kenyon_Cell,KCab-p,KCab-p_R,R
122137,Kenyon_Cell,KCab-m,KCab-m_R,R
122226,Kenyon_Cell,KCab-m,KCab-m_L,L
122240,Kenyon_Cell,KCab-m,KCab-m_L,L
122249,Kenyon_Cell,KCab-s,KCab-s_R,R
122275,Kenyon_Cell,KCab-m,KCab-m_L,L
122285,Kenyon_Cell,KCg-m,KCg-m_L,L
122293,Kenyon_Cell,KCg-m,KCg-m_R,R
122326,Kenyon_Cell,KCg-m,KCg-m_L,L
122354,Kenyon_Cell,KCg-m,KCg-m_R,R
122378,Kenyon_Cell,KCg-m,KCg-m_L,L
122463,Kenyon_Cell,KCab-s,KCab-s_L,L
122481,Kenyon_Cell,KCg-m,KCg-m_L,L
122573,Kenyon_Cell,KCab-c,KCab-c_R,R
122595,Kenyon_Cell,KCg-m,KCg-m_L,L
122600,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
122631,Kenyon_Cell,KCab-s,KCab-s_R,R
122647,Kenyon_Cell,KCg-d,KCg-d_L,L
122691,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
122703,Kenyon_Cell,KCg-m,KCg-m_L,L
122865,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
122874,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_L,L
122892,Kenyon_Cell,KCg-m,KCg-m_R,R
122979,Kenyon_Cell,KCg-m,KCg-m_L,L
123035,Kenyon_Cell,KCab-m,KCab-m_R,R
123071,Kenyon_Cell,KCab-m,KCab-m_L,L
123107,Kenyon_Cell,KCab-m,KCab-m_L,L
123140,Kenyon_Cell,KCab-m,KCab-m_L,L
123169,Kenyon_Cell,KCab-c,KCab-c_R,R
123241,Kenyon_Cell,KCab-m,KCab-m_L,L
123263,Kenyon_Cell,KCg-m,KCg-m_L,L
123274,Kenyon_Cell,KCab-m,KCab-m_L,L
123280,Kenyon_Cell,KCg-m,KCg-m_R,R
123380,Kenyon_Cell,KCab-c,KCab-c_L,L
123401,Kenyon_Cell,KCab-m,KCab-m_R,R
123404,Kenyon_Cell,KCg-m,KCg-m_L,L
123421,Kenyon_Cell,KCg-m,KCg-m_R,R
123472,Kenyon_Cell,KCab-m,KCab-m_L,L
123477,Kenyon_Cell,KCg-m,KCg-m_L,L
123494,Kenyon_Cell,KCg-m,KCg-m_L,L
123523,Kenyon_Cell,KCa'b'-m,KCa'b'-m_L,L
123544,Kenyon_Cell,KCab-s,KCab-s_R,R
123585,Kenyon_Cell,KCg-m,KCg-m_R,R
123605,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_R,R
123648,Kenyon_Cell,KCab-m,KCab-m_R,R
123653,Kenyon_Cell,KCab-c,KCab-c_L,L
123684,Kenyon_Cell,KCg-m,KCg-m_L,L
123749,Kenyon_Cell,KCab-c,KCab-c_R,R
123775,Kenyon_Cell,KCab-m,KCab-m_L,L
123841,Kenyon_Cell,KCg-m,KCg-m_L,L
123894,Kenyon_Cell,KCg-m,KCg-m_R,R
123939,Kenyon_Cell,KCab-m,KCab-m_L,L
123978,Kenyon_Cell,KCab-c,KCab-c_L,L
123997,Kenyon_Cell,KCab-c,KCab-c_L,L
124021,Kenyon_Cell,KCg-m,KCg-m_L,L
124046,Kenyon_Cell,KCg-m,KCg-m_L,L
124055,Kenyon_Cell,KCg-m,KCg-m_R,R
124097,Kenyon_Cell,KCg-d,KCg-d_L,L
124128,Kenyon_Cell,KCab-m,KCab-m_L,L
124211,Kenyon_Cell,KCab-m,KCab-m_R,R
124242,Kenyon_Cell,KCg-m,KCg-m_R,R
124370,Kenyon_Cell,KCg-m,KCg-m_L,L
124376,Kenyon_Cell,KCab-p,KCab-p_R,R
124435,Kenyon_Cell,KCab-c,KCab-c_L,L
124454,Kenyon_Cell,KCab-c,KCab-c_L,L
124605,Kenyon_Cell,KCab-m,KCab-m_R,R
124624,Kenyon_Cell,KCab-m,KCab-m_L,L
124632,Kenyon_Cell,KCg-m,KCg-m_R,R
124685,Kenyon_Cell,KCab-m,KCab-m_R,R
124690,Kenyon_Cell,KCg-m,KCg-m_L,L
124807,Kenyon_Cell,KCab-m,KCab-m_L,L
124918,DAN,PAM04,PAM04(B2)_L,L
124937,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_R,R
125002,Kenyon_Cell,KCab-m,KCab-m_L,L
125080,DAN,PAM04,PAM04(B2)_L,L
125081,Kenyon_Cell,KCab-m,KCab-m_R,R
125185,Kenyon_Cell,KCab-s,KCab-s_L,L
125552,Kenyon_Cell,KCg-m,KCg-m_L,L
125574,Kenyon_Cell,KCab-m,KCab-m_L,L
125644,Kenyon_Cell,KCg-d,KCg-d_L,L
125813,Kenyon_Cell,KCg-d,KCg-d_L,L
125860,Kenyon_Cell,KCg-m,KCg-m_R,R
125908,Kenyon_Cell,KCa'b'-ap1,KCa'b'-ap1_R,R
126002,Kenyon_Cell,KCg-m,KCg-m_R,R
126057,Kenyon_Cell,KCab-m,KCab-m_L,L
126084,Kenyon_Cell,KCab-m,KCab-m_R,R
126174,Kenyon_Cell,KCab-m,KCab-m_L,L
126319,Kenyon_Cell,KCab-s,KCab-s_L,L
126390,Kenyon_Cell,KCab-c,KCab-c_L,L
126446,Kenyon_Cell,KCab-m,KCab-m_R,R
126501,DAN,PAM06,PAM06(B'2m)_L,L
126602,Kenyon_Cell,KCg-m,KCg-m_R,R
126673,Kenyon_Cell,KCa'b'-ap2,KCa'b'-ap2_R,R
126683,Kenyon_Cell,KCab-m,KCab-m_L,L
126766,Kenyon_Cell,KCg-m,KCg-m_L,L
126779,Kenyon_Cell,KCg-m,KCg-m_L,L
126787,Kenyon_Cell,KCab-m,KCab-m_L,L
126815,Kenyon_Cell,KCg-m,KCg-m_L,L
126900,DAN,PAM12,PAM12(y3)_L,L
